_id,Fecha y hora,Departamento,Localidad,Jurisdiccion,Tipo de Siniestro,Vehiculo,Rol,Edad,Sexo,Fallecido a los Dias,Otro vehiculo,Lugar del Siniestro,X,Y
231,2018-05-27T22:00:00,SALTO,COLONIA 18 DE JULIO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,78,M,0,CAMION,RUTA 3,416874.33291712,6530166.60066597
232,2018-05-28T06:40:00,MALDONADO,PAN DE AZUCAR,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,30,M,19,CAMION,RUTA 9 ESQ. GARZAS,661646.92540447,6149865.65320924
233,2018-05-28T11:28:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,,M,1,AUTO,CALLE AUXILIAR A RUTA 101 ESQ. DAMASO ANTONIO LARRAÑAGA,590576.8565,6145915.4647
234,2018-05-28T15:10:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,59,M,0,"",SUSANA PINTOS ESQ. CAMINO MALDONADO,580789.5647,6144675.4551
235,2018-05-31T20:35:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,20,M,1,AUTO,MARIA EUGENIA VAZ FERREIRA esq. AVENIDA AGRACIADA,571839.315,6142096.5706
236,2018-01-06T19:00:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,67,M,1,AUTO,JOSE ENRIQUE RODO ESQ. GABOTO,575143.3655,6137215.5862
237,2018-02-06T17:19:00,TACUAREMBO,TACUAREMBO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,CONDUCTOR,46,M,0,CAMION,"RUTA 5 KM 390,000",598017.99,6491200.31
238,2018-02-06T21:19:00,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,34,M,10,OMNIBUS,JUANA DE ARCO ESQ. VALENTIN GOMEZ,572831.7454,6157887.9011
239,2018-03-06T03:50:00,DURAZNO,DURAZNO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,44,M,1,CAMION,"RUTA 5 KM 185,000",545038.92,6306815.05
240,2018-03-06T17:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,55,M,0,AUTO,AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. AVENIDA JOSE PEDRO VARELA,576124.0021,6141120.6344
241,2018-03-06T20:00:00,ARTIGAS,ARTIGAS,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,83,M,1,AUTO,GENERAL MANUEL ORIBE ESQ. RIO BRANCO,551541.2009,6636436.6212
242,2018-04-06T02:07:00,SAN JOSE,CIUDAD DEL PLATA,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,23,M,0,OMNIBUS,"RUTA 1 KM 26,500",555320.52,6152605.53
243,2018-04-06T06:28:00,SAN JOSE,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,35,M,0,AUTO,"RUTA 1 KM 77,000",515028.81,6182215.99
244,2018-04-06T06:28:00,SAN JOSE,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,16,F,0,AUTO,"RUTA 1 KM 77,000",515028.81,6182215.99
245,2018-06-06T19:20:00,CANELONES,N/C,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,71,M,0,CAMION,"RUTA 11 KM 132,000",596803.72,6178465.08
246,2018-07-06T06:45:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,49,M,0,CAMIONETA,AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO AMERICA,576430.5175,6154870.5743
247,2018-07-06T15:10:00,ARTIGAS,PORT. DE HIERRO Y CAMPODONICO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,21,M,1,CAMION,"RUTA 3 KM 623,000",443638.87552314,6650545.64297822
248,2018-08-06T06:58:00,SALTO,SALTO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,19,M,0,"",AVENIDA JOSE ENRIQUE RODO ESQ. GUARANI,410883.4664,6527728.728
249,2018-08-06T14:00:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,22,M,13,AUTO,CAMINO MALDONADO ESQ. ABIPONES,581345.7468,6145319.8655
250,2018-11-06T20:15:00,COLONIA,COLONIA DEL SACRAMENTO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,51,F,0,AUTO,COSTANERA ESQ. FRANCISCO SOCA,421685.52,6187810.6388
251,2018-06-13T15:55:00,CANELONES,LA PAZ,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,32,M,2,TREN,DOCTOR LUIS ALBERTO DE HERRERA ESQ. DEL COMERCIO,571229.5883,6154680.6684
252,2018-06-16T05:52:00,CANELONES,N/C,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,42,M,0,"","RUTA 35 KM 59,000",619168.27,6158768.22
253,2018-06-16T17:00:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,74,M,26,"",DOROTEO GARCIA LAGOS ESQ. GAVIOTAS,596708.87037264,6145924.2645832
254,2018-06-17T07:45:00,SALTO,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,27,F,4,"","RUTA 4 KM 95,000",497331.3110147,6553647.09501445
255,2018-06-17T18:50:00,MALDONADO,PUNTA DEL ESTE,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,17,F,1,AUTO,RESALSERO ESQ. GENERAL JOSE G. ARTIGAS,687569.5322,6128699.5506
256,2018-06-20T11:50:00,CANELONES,SALINAS,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,21,F,1,AUTO,"RUTA IB KM 37,500",605275.79,6151145.38
257,2018-06-22T17:30:00,CERRO LARGO,RIO BRANCO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,48,M,0,MOTO,CENTENARIO ESQ. DIEZ DE JUNIO,839514.1603,6388731.728
258,2018-06-22T06:15:00,PAYSANDU,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,41,F,0,CAMION,"RUTA 26 KM 81,500",462214.41,6459446.98
259,2018-06-22T06:15:00,PAYSANDU,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,38,M,0,CAMION,"RUTA 26 KM 81,500",462214.41,6459446.98
260,2018-06-22T18:51:00,SAN JOSE,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,71,F,0,AUTO,"RUTA 3 KM 82,500",523710.27,6191505.48
261,2018-06-23T15:00:00,SALTO,SALTO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,38,M,0,CAMIONETA,BENITO SOLARI ESQ. AVENIDA PASCUAL HARRIAGUE,407650.3588,6524285.6901
262,2018-06-23T19:24:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,18,M,1,CAMIONETA,"RUTA 87 KM 45,000",604804.07,6155508.7
263,2018-06-24T06:45:00,MALDONADO,N/C,NACIONAL,CAÍDA,MOTO,CONDUCTOR,21,M,0,"","RUTA 9,000 y RUTA 93,000",660380.52716847,6149005.39495906
264,2018-06-24T13:00:00,SAN JOSE,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,54,M,0,OMNIBUS,"RUTA 1 KM 106,500",491082.72,6198235.96
265,2018-06-24T17:00:00,SAN JOSE,N/C,DEPARTAMENTAL,DESPISTE,CAMIONETA,PASAJERO,52,F,1,"",CAMINO VECINAL A RACING,494829.99924512,6211685.1532864
266,2018-06-25T14:03:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,83,M,3,MOTO,AVENIDA GENERAL RIVERA ESQ. ALBERTO ZUM FELDE,583021.9782,6138700.3427
267,2018-06-27T20:28:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAÍDA,BICICLETA,CONDUCTOR,61,M,0,AUTO,AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO BOISO LANZA,576874.0391,6147547.1996
268,2018-06-27T17:30:00,CANELONES,N/C,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,37,M,0,CARRO,CAMINO LAS PIEDRITAS ESQ. RUTA 84,590109.06221351,6157951.08070576
269,2018-06-29T06:27:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,63,F,0,CAMIONETA,GRECIA ESQ. SUECIA,568559.7365,6139765.6641
270,2018-06-30T13:00:00,MALDONADO,BALNEARIO BUENOS AIRES,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,22,M,0,MOTO,CALLE 32 EL HACHERO ESQ. CALLE 54 LOS JINETES,701557.3315,6137807.3096
271,2018-03-07T18:20:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,57,M,1,OMNIBUS,AVENIDA FERNANDEZ CRESPO ESQ. NUEVE DE ABRIL,574814.7715,6138160.7413
272,2018-04-07T20:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,18,M,0,OMNIBUS,AVENIDA JOSE BELLONI ESQ. CAMINO GENERAL OSVALDO RODRIGUEZ,579057.5416,6150359.2965
273,2018-06-07T02:50:00,SALTO,SALTO,DEPARTAMENTAL,DESPISTE,CAMIONETA,CONDUCTOR,36,M,0,"",COSTANERA SUR TOMAS BERRETA ESQ. JUAN PABLO II,406335.4374,6525979.8584
274,2018-06-07T06:46:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,59,M,0,AUTO,"RUTA 36 KM 24,300",564827.67,6159302.21
275,2018-06-07T15:00:00,PAYSANDU,PAYSANDU,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,20,F,1,AUTO,WASHINGTON ESQ. DOCTOR JOSE VEROCAY,399099.8057,6424151.8183
276,2018-07-07T23:20:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,COLISIÓN CON OBSTÁCULO EN CALZADA,MOTO,CONDUCTOR,41,M,0,"",PARALELA SUR DE RUTA INTERBALNEARIA ESQ. CALLE 53,593037.74851293,6146521.05972706
277,2018-08-07T06:15:00,CANELONES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,49,F,0,CAMIONETA,"RUTA 12 KM 87,000",598620.43433185,6203543.60638036
278,2018-07-14T07:00:00,LAVALLEJA,MINAS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,39,M,0,CAMION,DOCTOR LUIS ALBERTO DE HERRERA ESQ. JOSE BATLLE Y ORDOÑEZ,661634.3202,6195294.9797
279,2018-07-14T17:18:00,SORIANO,N/C,NACIONAL,ATROPELLO DE PEATÓN,MOTO,CONDUCTOR,63,M,1,"","RUTA 2 KM 193,500",457167.01,6258095
280,2018-07-15T07:15:00,DURAZNO,N/C,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,53,M,0,"","RUTA 14 KM 10,000",588400.30506319,6320702.84140158
281,2018-07-16T01:32:00,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,DESPISTE,CAMIONETA,PASAJERO,28,F,0,"",PARALELA AL SUR RUTA IB ESQ. AVENIDA PEREZ BUTLER,598814.7713,6148504.9132
282,2018-07-16T14:25:00,CANELONES,SAN BAUTISTA,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,15,M,0,CAMION,"RUTA 6 KM 62,000",595026.38,6188599.88
283,2018-07-16T18:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,61,F,1,CAMION,CAMINO CARRASCO ESQ.CAMINO GENERAL SERVANDO GOMEZ,585580.0072,6141176.7518
284,2018-07-18T05:50:00,RIO NEGRO,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,22,M,0,AUTO,"RUTA 25 KM 69,000",462227.4,6409008.53
285,2018-07-19T02:13:00,COLONIA,NUEVA PALMIRA,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,47,M,0,"",DOMINGO ORDOÑANA ESQ. TACUABE,370815.0124,6250966.1148
286,2018-07-19T21:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,81,F,3,MOTO,AVENIDA GENERAL FLORES esq. DOCTOR ANDRES LAMAS,575775.6828,6141539.4911
287,2018-07-19T21:30:00,SALTO,SALTO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,25,M,0,AUTO,AVENIDA JOSE ENRIQUE RODO ESQ. AVENIDA ENRIQUE AMORIN,410916.2354,6527998.5786
288,2018-07-21T02:20:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,24,M,1,AUTO,AVENIDA BRASIL esq. SIMON BOLIVAR,576744.5653,6136932.4725
289,2018-07-21T07:13:00,MALDONADO,SAN CARLOS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,PASAJERO,42,M,0,AUTO,"RUTA 39 KM 15,000",689627.42269026,6146342.72832239
290,2018-07-21T07:13:00,MALDONADO,SAN CARLOS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,38,M,0,CAMIONETA,"RUTA 39 KM 15,000",689627.42269026,6146342.72832239
291,2018-07-21T19:20:00,ARTIGAS,N/C,NACIONAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,40,M,0,"","RUTA 3 RAMAL 25 KM 3,500",447213.93267325,6644465.24123408
292,2018-07-23T07:00:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,28,M,0,"",AVENIDA MILLAN esq. AMERICO VESPUCIO,573858.1349,6141269.1752
293,2018-07-24T07:00:00,CANELONES,CANELONES,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,CONDUCTOR,49,M,0,CAMION,"RUTA 5 km. 46,000",566914.26,6179815.45
294,2018-07-24T07:00:00,CANELONES,CANELONES,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,PASAJERO,21,M,0,CAMION,"RUTA 5 km. 46,000",566914.26,6179815.45
295,2018-07-25T14:55:00,SAN JOSE,CIUDAD DEL PLATA,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,61,M,1,OMNIBUS,RUTA UNO VIEJA esq. ZAPICAN,557066.5025,6151738.6922
296,2018-07-25T20:35:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,80,F,0,AUTO,AVENIDA GENERAL FLORES esq. AVENIDA DOCTOR LUIS ALBERTO DE HERRERA,575692.6866,6141400.311
297,2018-07-26T18:30:00,FLORIDA,FLORIDA,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,58,M,1,CAMIONETA,HEBER USHER ESQ. MAESTRA ANGELA GIL,571324.66631139,6228706.09721579
298,2018-07-27T18:01:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,75,F,0,OMNIBUS,AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA ESQ. GALICIA,573860.9139,6137718.3632
299,2018-07-29T16:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,22,M,0,"",AVENIDA DOCTOR LUIS ALBERTO DE HERRERA ESQ. DOCTOR JOSE MARIA PENCO,575162.16,6141788.9982
300,2018-07-13T17:06:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,26,M,1,AUTO,MEDIODIA ESQ. LUIS LASAGNA,568142.595,6149694.0839
301,2018-07-30T19:00:00,LAVALLEJA,SOLIS DE MATAOJO,NACIONAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,20,M,1,"","RUTA 8 KM 79,000",640335.53,6169355.55
302,2018-07-31T07:28:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,29,M,5,MOTO,OVIDIO FERNANDEZ ESQ. ARCHIDONA,581272.6697,6145954.955
303,2018-07-31T11:50:00,CANELONES,N/C,NACIONAL,CAÍDA,MOTO,PASAJERO,3,M,1,"","RUTA 33 KM 24,200",581198.32,6157053.82
304,2018-07-31T18:30:00,MALDONADO,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,39,F,2,AUTO,RUTA INTERBALNEARIA CASI ARRAYANES,663822.0294128,6143695.83136193
305,2018-02-08T01:00:00,RIVERA,VICHADERO,NACIONAL,DESPISTE,AUTO,PASAJERO,23,M,1,"","RUTA 6 KM 392,000",718557.28,6481378.48
306,2018-02-08T12:45:00,FLORIDA,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,CONDUCTOR,60,M,0,OMNIBUS,"RUTA 5 KM 94,000",574439.34754075,6225489.81578323
307,2018-05-08T01:05:00,RIVERA,RIVERA,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,20,F,3,MOTO,TRANQUERAS ESQ. GENERAL JUAN ANTONIO LAVALLEJA,639860.7571,6579772.6634
308,2018-05-08T05:20:00,ARTIGAS,BELLA UNION,DEPARTAMENTAL,DESPISTE,CAMIONETA,CONDUCTOR,15,M,0,"",GENERAL JOSE G. ARTIGAS ESQ. CERRO LARGO,442991.6812,6652419.5529
309,2018-05-08T07:00:00,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,76,M,0,"",CARLOS GARDEL ESQ. DOMINGO CASTILLAS,571515.9397,6155107.0841
310,2018-07-08T12:20:00,PAYSANDU,PORVENIR,DEPARTAMENTAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,30,M,2,"",TREINTA Y TRES ORIENTALES ESQ. VEINTICINCO DE AGOSTO,408877.4443,6415412.0506
311,2018-07-08T19:30:00,CANELONES,TOLEDO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,75,M,8,MOTO,17 METROS ESQ ADRIAN MEDINA,581994.80431833,6155116.06461906
312,2018-10-08T07:35:00,SORIANO,DOLORES,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,CAMION,PASAJERO,30,M,1,CAMION,GENERAL MANUEL ORIBE ESQ. TOMAS GOMENSORO,387280.2114,6289872.0574
313,2018-10-08T22:30:00,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,DESPISTE,MOTO,PASAJERO,18,M,2,"",FERNANDO SECCO APARICIO ESQ. MANUEL FREIRE,597534.2808,6492141.7546
314,2018-10-08T22:30:00,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,16,M,0,"",FERNANDO SECCO APARICIO ESQ. MANUEL FREIRE,597534.2808,6492141.7546
315,2018-11-08T13:27:00,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,47,M,0,OMNIBUS,AVENIDA JOSE BATLLE Y ORDOÑEZ ESQ. JOSE PEDRO VARELA,572083.4171,6157056.4037
316,2018-11-08T17:55:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,81,M,0,MOTO,AVENIDA ITALIA ESQ. ALTO PERU,580039.7206,6139128.3873
317,2018-11-08T17:20:00,CANELONES,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,30,F,0,OMNIBUS,"RUTA 36 KM 35,000",560111.91,6168415.79
318,2018-11-08T17:20:00,CANELONES,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,0,F,0,OMNIBUS,"RUTA 36 KM 35,000",560111.91,6168415.79
319,2018-11-08T17:20:00,CANELONES,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,29,M,0,OMNIBUS,"RUTA 36 KM 35,000",560111.91,6168415.79
320,2018-12-08T17:45:00,CANELONES,CITY GOLF,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,74,F,1,OMNIBUS,"RUTA IB KM 45,000",612621.23,6152083.74
321,2018-12-08T17:45:00,CANELONES,CITY GOLF,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,79,M,24,OMNIBUS,"RUTA IB KM 45,000",612621.23,6152083.74
322,2018-12-08T17:20:00,SALTO,SALTO,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,83,M,0,MOTO,MANUEL ORIBE ESQ. RAMBLA CEIBAL,411131.28904597,6527215.94636816
323,2018-08-13T19:40:00,CANELONES,TALA,DEPARTAMENTAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,3,F,0,CAMIONETA,TREINTA Y TRES ESQ. ESTADIO DE NACIONAL,613264.1154,6199656.6996
324,2018-08-14T17:30:00,CERRO LARGO,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,44,M,1,"","RUTA 8 KM 388,000",771008.77,6409361.81
325,2018-08-15T09:50:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,64,M,13,AUTO,RUTA ACCESOS KM 1800,567757.48970894,6142682.99509392
326,2018-08-15T11:30:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,22,M,1,CAMIONETA,BOULEVARD APARICIO SARAVIA ESQ. ALEJANDRO DUMAS,572188.0531,6146487.6755
327,2018-08-15T11:40:00,ARTIGAS,ARTIGAS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,61,M,0,CAMION,GENERAL JUAN ANTONIO LAVALLEJA ESQ. GENERAL EUGENIO GARZON,551165.83,6636645.029
328,2018-08-17T23:27:00,MALDONADO,SAN CARLOS,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,53,F,2,"",CARLOS SEIJO ESQ. CAMINO AL CEMENTERIO,689717.4336,6147039.8553
329,2018-08-19T09:25:00,CERRO LARGO,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,35,M,0,CAMIONETA,"RUTA 8 KM 421,000",766599.27,6436503.36
330,2018-08-21T09:17:00,SAN JOSE,CIUDAD DEL PLATA,NACIONAL,ATROPELLO DE PEATÓN,PEATÓN,PEATÓN,24,M,0,AUTO,"RUTA 1 KM 33,500",549466.32,6156563.31
331,2018-08-21T19:25:00,FLORES,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,CONDUCTOR,53,M,0,CAMION,"RUTA 3 KM 235,000",489482.52,6326880.68
332,2018-08-22T17:05:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,AUTO,PASAJERO,37,M,21,CAMIONETA,AVENIDA INGENIERO FEDERICO CAPURRO ESQ. CAMINO DE LAS TROPAS,567144.1013,6140786.9411
333,2018-08-22T20:00:00,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,22,F,6,"",C. CATALOGNE ESQ. RAMBLA,596405.529,6490049.9108
334,2018-08-23T19:30:00,PAYSANDU,N/C,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,CAMIONETA,CONDUCTOR,51,M,0,CAMIONETA,"RUTA 26 KM 49,000",432996.6,6452962.92
335,2018-08-25T19:30:00,TACUAREMBO,PASO DE LOS TOROS,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,20,M,0,MOTO,"RUTA 5 KM 250,000",546260.51,6369800.87
336,2018-08-25T19:30:00,TACUAREMBO,PASO DE LOS TOROS,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,23,M,0,MOTO,"RUTA 5 KM 250,000",546260.51,6369800.87
337,2018-08-25T22:22:00,SALTO,N/C,DEPARTAMENTAL,CAÍDA,MOTO,CONDUCTOR,24,M,27,"","JOSE LUIS OXANDABARAT KM 2,500 DE CAMINO DE ACCESO A CONSTITUCIÓN",421375.73099685,6562228.07884309
338,2018-08-31T15:00:00,CANELONES,PROGRESO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,15,F,0,AUTO,GENERAL ARTIGAS ESQ. ZORRILLA DE SAN MARTIN,571780.2324,6161626.4051
339,2018-08-31T20:10:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,34,M,0,OMNIBUS,"RUTA 6 KM 19,100",580516.56,6152640.19
340,2018-01-09T10:50:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,PASAJERO,,F,1,CAMIONETA,AVENIDA DAMASO ANTONIO LARRAÑAGA ESQ. EL CAIRO,577630.3985,6142307.5048
341,2018-04-09T11:18:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,36,M,1,CAMION,RUTA CESAR MAYO GUTIERREZ ESQ. LA CASONA,570963.9461,6149878.2724
342,2018-06-09T02:30:00,FLORES,N/C,NACIONAL,DESPISTE,CAMION,CONDUCTOR,24,M,0,"","RUTA 14 KM 147,000",517945.97,6295485.19
343,2018-06-09T13:00:00,MALDONADO,SAN CARLOS,DEPARTAMENTAL,COLISIÓN ENTRE VEHÍCULOS,MOTO,CONDUCTOR,58,M,1,CAMIONETA,JACINTO MARIA ALVARIZA ESQ. EJIDO,690240.4345,6148622.1011
344,2018-06-09T17:10:00,TACUAREMBO,N/C,NACIONAL,DESPISTE,CAMIONETA,PASAJERO,,M,0,"","RUTA 6 KM 340,500",698450.24,6444698.14
345,2018-07-09T18:25:00,CANELONES,COLONIA NICOLICH,NACIONAL,COLISIÓN ENTRE VEHÍCULOS,BICICLETA,CONDUCTOR,10,F,1,CAMIONETA,"RUTA 102 KM 25,000",588059.12458296,6147324.59419146
